,borrower_type,credit_score,age,county,income,loan_amount,loan_term_months,interest_rate,default_prob,defaulted,loan_purpose
24841,Consumer,786,47,Nairobi,91000.0,74964,7,10.28,0.07909090909090907,0,Business
24842,Consumer,569,39,Other,107000.0,82218,13,14.620000000000001,0.17772727272727273,1,Education
24843,SME,531,36,Nairobi,236000.0,4859845,48,13.379999999999999,0.187,0,Working Capital
24844,Consumer,514,53,Other,98000.0,36012,10,15.72,0.2027272727272727,0,Medical
24845,SME,443,42,Other,424000.0,2723574,24,15.14,0.211,0,Working Capital
24846,Consumer,799,19,Nairobi,35000.0,58407,11,10.02,0.07318181818181818,1,Personal
24847,Consumer,635,62,Mombasa,95000.0,182298,14,13.3,0.1477272727272727,0,Medical
24848,Consumer,698,40,Mombasa,80000.0,72920,8,12.04,0.11909090909090908,0,Education
24849,Consumer,742,28,Nairobi,121000.0,63124,10,11.16,0.09909090909090909,0,Education
24850,Consumer,465,32,Other,146000.0,83141,17,16.7,0.22499999999999998,1,Medical
24851,Consumer,533,49,Nairobi,82000.0,52574,8,15.34,0.1940909090909091,0,Business
24852,Consumer,338,21,Nairobi,25000.0,152893,11,19.240000000000002,0.2827272727272727,0,Medical
24853,Consumer,713,59,Kisumu,133000.0,154541,11,11.74,0.11227272727272727,0,Medical
24854,SME,750,61,Other,357000.0,3002544,23,9.0,0.12727272727272726,0,Working Capital
24855,Consumer,367,19,Nairobi,87000.0,153477,21,18.66,0.26954545454545453,0,Education
24856,Consumer,728,62,Machakos,10000.0,55796,15,11.44,0.10545454545454544,0,Business
24857,Consumer,738,53,Nakuru,146000.0,28305,14,11.24,0.10090909090909089,0,Personal
24858,Consumer,749,23,Other,134000.0,50910,15,11.02,0.09590909090909089,0,Business
24859,SME,731,36,Kisumu,172000.0,4147038,13,9.38,0.13245454545454544,0,Expansion
24860,Consumer,472,56,Nairobi,114000.0,100949,16,16.56,0.2218181818181818,0,Medical
24861,SME,803,64,Nairobi,418000.0,1761758,26,7.9399999999999995,0.11281818181818182,0,Inventory
24862,Consumer,748,52,Nairobi,143000.0,125560,22,11.04,0.09636363636363635,0,Medical
24863,Consumer,329,23,Other,89000.0,172232,20,19.42,0.2868181818181818,0,Personal
24864,Consumer,536,55,Kisumu,68000.0,17480,15,15.28,0.19272727272727272,0,Education
24865,Consumer,786,31,Kisumu,33000.0,61865,18,10.28,0.07909090909090907,0,Medical
24866,Consumer,819,42,Nakuru,24000.0,140552,10,9.620000000000001,0.06409090909090909,0,Education
24867,Consumer,386,63,Nairobi,47000.0,81495,9,18.28,0.26090909090909087,1,Medical
24868,SME,508,41,Other,208000.0,1029568,60,13.84,0.19327272727272726,1,Equipment
24869,Consumer,407,33,Other,19000.0,83936,20,17.86,0.25136363636363634,1,Education
24870,Consumer,312,31,Other,27000.0,112038,13,19.759999999999998,0.29454545454545455,0,Education
24871,Consumer,665,28,Other,92000.0,107791,18,12.7,0.13409090909090907,0,Business
24872,SME,701,66,Machakos,402000.0,837980,41,9.98,0.14063636363636361,0,Working Capital
24873,Consumer,444,43,Kisumu,120000.0,131746,10,17.12,0.23454545454545453,1,Emergency
24874,SME,419,31,Other,167000.0,1377790,48,15.620000000000001,0.21754545454545454,1,Expansion
24875,Consumer,658,59,Machakos,25000.0,123431,22,12.84,0.13727272727272727,1,Personal
24876,Consumer,481,30,Nakuru,104000.0,167653,21,16.38,0.2177272727272727,0,Personal
24877,Consumer,519,52,Other,126000.0,162097,11,15.620000000000001,0.20045454545454544,0,Personal
24878,SME,487,36,Other,268000.0,3879715,58,14.26,0.199,0,Working Capital
24879,Consumer,746,47,Other,124000.0,114032,20,11.08,0.09727272727272726,1,Business
24880,Consumer,516,47,Nairobi,131000.0,158136,23,15.68,0.2018181818181818,0,Business
24881,Consumer,505,50,Other,147000.0,48335,22,15.9,0.2068181818181818,0,Personal
24882,Consumer,399,53,Other,127000.0,120904,13,18.02,0.255,0,Medical
24883,Consumer,547,33,Other,14000.0,199990,9,15.06,0.18772727272727271,0,Medical
24884,Consumer,313,18,Nairobi,71000.0,117665,17,19.740000000000002,0.29409090909090907,0,Education
24885,SME,710,27,Nakuru,488000.0,2547544,36,9.8,0.13818181818181818,0,Expansion
24886,Consumer,535,45,Mombasa,93000.0,64861,15,15.3,0.19318181818181818,0,Personal
24887,SME,456,33,Nairobi,434000.0,2540629,55,14.879999999999999,0.20745454545454545,0,Expansion
24888,Consumer,736,53,Other,53000.0,52161,23,11.28,0.10181818181818181,0,Emergency
24889,Consumer,800,36,Other,110000.0,23357,21,10.0,0.07272727272727272,0,Education
24890,SME,352,65,Nakuru,397000.0,1238091,12,16.96,0.23581818181818182,0,Expansion
24891,Consumer,527,25,Mombasa,77000.0,196962,22,15.46,0.1968181818181818,0,Medical
24892,Consumer,582,38,Machakos,134000.0,173680,12,14.36,0.17181818181818181,0,Personal
24893,SME,387,53,Other,488000.0,4480778,53,16.259999999999998,0.22627272727272726,0,Working Capital
24894,Consumer,660,21,Other,117000.0,82518,16,12.8,0.13636363636363635,0,Business
24895,Consumer,310,61,Mombasa,87000.0,34104,24,19.8,0.29545454545454547,0,Personal
24896,Consumer,425,32,Mombasa,26000.0,56530,19,17.5,0.24318181818181817,0,Medical
24897,Consumer,498,25,Other,71000.0,30635,15,16.04,0.21,0,Medical
24898,Consumer,574,40,Nairobi,131000.0,123005,8,14.52,0.17545454545454545,0,Emergency
24899,Consumer,587,44,Other,44000.0,50444,21,14.26,0.16954545454545453,1,Emergency
24900,SME,412,29,Other,72000.0,2007997,46,15.76,0.21945454545454546,0,Inventory
24901,Consumer,432,65,Nakuru,111000.0,198965,7,17.36,0.24,0,Emergency
24902,Consumer,460,54,Other,54000.0,13455,7,16.8,0.22727272727272727,1,Personal
24903,Consumer,368,65,Other,90000.0,120209,24,18.64,0.2690909090909091,0,Education
24904,SME,602,46,Nakuru,409000.0,131058,59,11.96,0.16763636363636364,0,Inventory
24905,Consumer,411,47,Nakuru,55000.0,101671,12,17.78,0.24954545454545454,0,Personal
24906,Consumer,757,64,Other,10000.0,105976,11,10.86,0.09227272727272726,0,Medical
24907,Consumer,512,46,Nairobi,123000.0,88185,17,15.76,0.20363636363636362,0,Medical
24908,Consumer,508,19,Other,57000.0,19246,7,15.84,0.20545454545454545,1,Personal
24909,Consumer,660,61,Mombasa,39000.0,25589,11,12.8,0.13636363636363635,0,Emergency
24910,SME,387,46,Mombasa,192000.0,532637,56,16.259999999999998,0.22627272727272726,0,Expansion
24911,SME,572,35,Other,482000.0,1637003,22,12.56,0.17581818181818182,0,Inventory
24912,Consumer,335,48,Other,117000.0,127198,19,19.3,0.28409090909090906,0,Business
24913,Consumer,514,52,Machakos,138000.0,195513,10,15.72,0.2027272727272727,0,Personal
24914,Consumer,626,51,Nairobi,24000.0,85708,19,13.48,0.1518181818181818,0,Personal
24915,SME,305,61,Mombasa,162000.0,4714653,32,17.9,0.24863636363636363,0,Expansion
24916,Consumer,672,36,Kisumu,71000.0,86446,12,12.56,0.1309090909090909,0,Business
24917,SME,564,60,Kisumu,265000.0,3248188,34,12.72,0.178,0,Working Capital
24918,Consumer,706,57,Nairobi,63000.0,19039,21,11.88,0.11545454545454545,1,Medical
24919,Consumer,638,36,Other,110000.0,5731,24,13.24,0.14636363636363636,0,Emergency
24920,Consumer,415,55,Other,114000.0,55852,11,17.7,0.2477272727272727,0,Medical
24921,Consumer,830,61,Kisumu,131000.0,70295,12,9.4,0.05909090909090908,0,Medical
24922,Consumer,849,37,Mombasa,41000.0,157471,22,9.02,0.050454545454545446,0,Personal
24923,Consumer,820,41,Nairobi,58000.0,33845,16,9.6,0.06363636363636363,0,Business
24924,Consumer,327,36,Nakuru,130000.0,166293,21,19.46,0.2877272727272727,1,Emergency
24925,SME,666,63,Nakuru,290000.0,2277475,19,10.68,0.1501818181818182,0,Inventory
24926,Consumer,495,32,Nakuru,92000.0,43657,9,16.1,0.21136363636363636,0,Education
24927,Consumer,413,41,Nairobi,83000.0,151154,18,17.740000000000002,0.24863636363636363,0,Personal
24928,Consumer,523,43,Mombasa,133000.0,62109,8,15.54,0.1986363636363636,0,Medical
24929,Consumer,699,33,Kisumu,65000.0,165952,23,12.02,0.11863636363636362,0,Medical
24930,SME,678,28,Kisumu,122000.0,508022,19,10.44,0.14690909090909093,0,Working Capital
24931,Consumer,334,44,Mombasa,17000.0,177764,16,19.32,0.28454545454545455,0,Personal
24932,Consumer,396,41,Other,23000.0,168844,9,18.08,0.25636363636363635,0,Emergency
24933,SME,497,53,Other,180000.0,4846032,55,14.059999999999999,0.19627272727272727,1,Expansion
24934,SME,406,63,Nakuru,161000.0,2922298,32,15.879999999999999,0.2210909090909091,0,Expansion
24935,Consumer,732,55,Other,126000.0,92889,18,11.36,0.10363636363636364,0,Business
24936,SME,301,57,Other,160000.0,402025,36,17.98,0.24972727272727271,0,Equipment
24937,SME,414,38,Nakuru,353000.0,1372555,36,15.719999999999999,0.21890909090909091,1,Working Capital
24938,SME,324,34,Nairobi,347000.0,4108917,48,17.52,0.24345454545454545,0,Equipment
24939,Consumer,349,33,Other,128000.0,18678,15,19.02,0.2777272727272727,0,Education
24940,Consumer,708,43,Other,120000.0,109903,23,11.84,0.11454545454545453,0,Business
24941,Consumer,489,29,Mombasa,108000.0,162795,18,16.22,0.21409090909090908,1,Personal
24942,Consumer,605,40,Mombasa,81000.0,179975,20,13.9,0.16136363636363635,1,Emergency
24943,Consumer,614,25,Other,33000.0,183273,11,13.72,0.15727272727272726,1,Medical
24944,SME,741,61,Kisumu,400000.0,3319203,21,9.18,0.12972727272727275,0,Inventory
24945,Consumer,303,32,Other,49000.0,11546,18,19.94,0.29863636363636364,0,Education
24946,Consumer,612,50,Mombasa,124000.0,156662,14,13.76,0.15818181818181817,0,Business
24947,Consumer,798,36,Nakuru,77000.0,146087,23,10.04,0.07363636363636364,1,Business
24948,Consumer,470,24,Mombasa,57000.0,45058,23,16.6,0.22272727272727272,1,Emergency
24949,Consumer,565,51,Other,99000.0,109338,20,14.7,0.17954545454545454,0,Personal
24950,Consumer,524,41,Kisumu,133000.0,104456,8,15.52,0.19818181818181818,0,Emergency
24951,Consumer,582,44,Other,143000.0,124521,21,14.36,0.17181818181818181,0,Education
24952,SME,699,66,Nairobi,92000.0,91036,55,10.02,0.14118181818181819,0,Equipment
24953,Consumer,466,63,Other,147000.0,15512,7,16.68,0.22454545454545455,0,Education
24954,Consumer,646,27,Nairobi,109000.0,128459,7,13.08,0.1427272727272727,0,Education
24955,Consumer,561,49,Other,32000.0,14398,19,14.78,0.18136363636363634,1,Emergency
24956,SME,703,59,Other,310000.0,4783320,47,9.94,0.1400909090909091,0,Expansion
24957,Consumer,322,65,Nairobi,83000.0,89548,13,19.56,0.29,1,Education
24958,Consumer,752,63,Mombasa,133000.0,61712,23,10.96,0.09454545454545454,0,Medical
24959,Consumer,543,65,Other,27000.0,127881,22,15.14,0.18954545454545452,0,Business
24960,Consumer,739,52,Nairobi,65000.0,45391,21,11.22,0.10045454545454544,0,Emergency
24961,SME,317,60,Machakos,192000.0,2257186,15,17.66,0.24536363636363637,0,Expansion
24962,Consumer,307,27,Other,52000.0,45455,12,19.86,0.2968181818181818,0,Medical
24963,Consumer,467,61,Other,44000.0,102729,6,16.66,0.22409090909090906,0,Personal
24964,SME,557,38,Kisumu,165000.0,1794398,23,12.86,0.1799090909090909,1,Expansion
24965,Consumer,771,34,Mombasa,65000.0,167730,15,10.58,0.08590909090909091,0,Personal
24966,SME,710,54,Kisumu,423000.0,4997100,36,9.8,0.13818181818181818,0,Inventory
24967,Consumer,735,18,Other,111000.0,198595,16,11.3,0.10227272727272727,0,Emergency
24968,Consumer,658,22,Nairobi,105000.0,82781,18,12.84,0.13727272727272727,0,Emergency
24969,SME,449,67,Mombasa,493000.0,4012738,29,15.02,0.20936363636363636,0,Equipment
24970,Consumer,305,41,Kisumu,59000.0,24896,21,19.9,0.29772727272727273,0,Emergency
24971,SME,361,53,Nairobi,314000.0,848605,53,16.78,0.23336363636363636,0,Expansion
24972,SME,316,57,Nakuru,90000.0,2509635,52,17.68,0.24563636363636362,1,Working Capital
24973,Consumer,718,29,Other,45000.0,156896,22,11.64,0.10999999999999999,0,Emergency
24974,Consumer,548,45,Other,23000.0,33349,15,15.04,0.18727272727272726,1,Emergency
24975,Consumer,850,20,Kisumu,23000.0,183788,13,9.0,0.04999999999999999,1,Business
24976,SME,453,60,Other,434000.0,3915475,41,14.940000000000001,0.20827272727272728,0,Inventory
24977,Consumer,409,58,Other,11000.0,122698,13,17.82,0.25045454545454543,0,Business
24978,Consumer,675,42,Other,16000.0,109874,7,12.5,0.12954545454545455,0,Personal
24979,Consumer,695,40,Other,21000.0,111127,6,12.1,0.12045454545454545,0,Education
24980,SME,438,42,Nakuru,477000.0,1435083,30,15.24,0.21236363636363637,0,Equipment
24981,Consumer,569,29,Nakuru,135000.0,166096,23,14.620000000000001,0.17772727272727273,1,Education
24982,Consumer,442,39,Machakos,101000.0,65820,8,17.16,0.23545454545454544,1,Business
24983,Consumer,369,63,Nairobi,127000.0,178126,8,18.62,0.2686363636363636,0,Personal
24984,Consumer,618,18,Nakuru,18000.0,147419,11,13.64,0.15545454545454546,0,Medical
24985,Consumer,323,55,Other,62000.0,29902,6,19.54,0.28954545454545455,0,Education
24986,Consumer,545,61,Other,55000.0,119853,8,15.1,0.18863636363636363,0,Emergency
24987,Consumer,397,25,Machakos,130000.0,190836,8,18.06,0.2559090909090909,0,Personal
24988,Consumer,525,21,Nairobi,105000.0,16420,6,15.5,0.1977272727272727,0,Personal
24989,Consumer,527,24,Other,75000.0,79140,17,15.46,0.1968181818181818,0,Personal
24990,SME,344,64,Kisumu,236000.0,2323063,59,17.12,0.238,0,Expansion
24991,Consumer,563,61,Nakuru,50000.0,162411,10,14.74,0.18045454545454542,1,Education
24992,Consumer,792,55,Machakos,22000.0,10660,9,10.16,0.07636363636363636,0,Emergency
24993,Consumer,370,65,Mombasa,109000.0,40249,14,18.6,0.2681818181818182,0,Personal
24994,Consumer,718,27,Nairobi,84000.0,11318,21,11.64,0.10999999999999999,0,Medical
24995,SME,631,26,Machakos,286000.0,3041894,28,11.379999999999999,0.15972727272727272,0,Expansion
24996,Consumer,693,18,Other,55000.0,36831,12,12.14,0.12136363636363634,0,Business
24997,Consumer,458,29,Nakuru,56000.0,166971,23,16.84,0.22818181818181815,0,Business
24998,Consumer,587,58,Other,93000.0,184500,16,14.26,0.16954545454545453,1,Medical
24999,SME,741,27,Mombasa,339000.0,3002624,33,9.18,0.12972727272727275,0,Equipment
25000,SME,434,56,Other,379000.0,2527298,21,15.32,0.21345454545454545,0,Expansion
25001,Consumer,316,57,Nairobi,89000.0,125044,17,19.68,0.2927272727272727,1,Education
25002,Consumer,379,60,Other,113000.0,61200,9,18.42,0.2640909090909091,1,Personal
25003,Consumer,574,50,Other,148000.0,49538,11,14.52,0.17545454545454545,0,Medical
25004,Consumer,733,27,Nairobi,58000.0,64648,21,11.34,0.10318181818181818,0,Personal
25005,Consumer,330,49,Nairobi,55000.0,102812,17,19.4,0.2863636363636364,0,Medical
25006,Consumer,764,61,Nairobi,60000.0,176765,17,10.72,0.08909090909090908,0,Personal
25007,Consumer,684,20,Other,97000.0,176772,15,12.32,0.12545454545454543,0,Education
25008,Consumer,522,48,Nairobi,116000.0,183609,12,15.56,0.1990909090909091,0,Business
25009,Consumer,348,43,Mombasa,117000.0,123579,21,19.04,0.2781818181818182,0,Personal
25010,Consumer,786,52,Nairobi,82000.0,120728,6,10.28,0.07909090909090907,0,Medical
25011,SME,746,53,Other,66000.0,3040349,46,9.08,0.12836363636363637,0,Working Capital
25012,Consumer,620,62,Nairobi,118000.0,36544,11,13.6,0.15454545454545454,0,Personal
25013,SME,511,41,Mombasa,200000.0,4377588,52,13.78,0.19245454545454546,0,Expansion
25014,Consumer,563,64,Machakos,143000.0,54411,9,14.74,0.18045454545454542,0,Medical
25015,Consumer,354,26,Nakuru,59000.0,74856,22,18.92,0.27545454545454545,1,Personal
25016,Consumer,630,28,Machakos,35000.0,189379,9,13.4,0.15,0,Medical
25017,Consumer,735,42,Machakos,87000.0,44546,9,11.3,0.10227272727272727,1,Personal
25018,Consumer,687,20,Mombasa,107000.0,51390,14,12.26,0.12409090909090909,0,Education
25019,SME,383,66,Kisumu,442000.0,3258791,19,16.34,0.22736363636363638,0,Working Capital
25020,Consumer,535,35,Nairobi,72000.0,66700,24,15.3,0.19318181818181818,0,Personal
25021,Consumer,750,19,Nakuru,121000.0,176297,21,11.0,0.09545454545454543,0,Business
25022,SME,684,35,Other,426000.0,1248931,42,10.32,0.14527272727272728,0,Inventory
25023,SME,666,44,Nairobi,422000.0,2996948,38,10.68,0.1501818181818182,0,Working Capital
25024,Consumer,713,21,Nairobi,57000.0,78485,7,11.74,0.11227272727272727,0,Business
25025,Consumer,777,34,Kisumu,56000.0,150464,22,10.46,0.08318181818181816,0,Business
25026,Consumer,576,42,Nairobi,141000.0,104171,24,14.48,0.17454545454545453,0,Business
25027,Consumer,358,59,Mombasa,84000.0,198425,23,18.84,0.2736363636363636,1,Business
25028,Consumer,322,64,Mombasa,146000.0,21239,7,19.56,0.29,1,Business
25029,Consumer,827,24,Nairobi,126000.0,158731,21,9.46,0.060454545454545455,0,Personal
25030,Consumer,367,58,Nairobi,147000.0,9412,18,18.66,0.26954545454545453,0,Business
25031,Consumer,551,38,Other,84000.0,181307,10,14.98,0.1859090909090909,1,Business
25032,Consumer,428,55,Other,34000.0,101248,21,17.44,0.24181818181818182,0,Business
25033,Consumer,404,39,Nairobi,60000.0,108670,21,17.92,0.2527272727272727,0,Education
25034,Consumer,338,38,Other,148000.0,18726,6,19.240000000000002,0.2827272727272727,1,Business
25035,Consumer,746,54,Nairobi,24000.0,191410,21,11.08,0.09727272727272726,0,Personal
25036,Consumer,708,58,Nakuru,11000.0,9160,21,11.84,0.11454545454545453,1,Personal
25037,SME,349,38,Nakuru,415000.0,4608566,60,17.02,0.23663636363636364,0,Working Capital
25038,SME,689,32,Nairobi,138000.0,488738,19,10.22,0.14390909090909093,0,Expansion
25039,Consumer,799,21,Other,126000.0,117344,12,10.02,0.07318181818181818,0,Personal
25040,Consumer,532,54,Other,24000.0,114746,11,15.36,0.19454545454545452,1,Personal
25041,Consumer,444,53,Other,91000.0,26304,18,17.12,0.23454545454545453,0,Personal
25042,Consumer,659,54,Nakuru,40000.0,188865,21,12.82,0.1368181818181818,1,Medical
25043,Consumer,528,58,Other,122000.0,107741,9,15.44,0.19636363636363635,0,Education
25044,Consumer,724,25,Other,53000.0,175551,6,11.52,0.10727272727272727,1,Personal
25045,Consumer,315,42,Machakos,19000.0,81071,24,19.7,0.29318181818181815,0,Education
25046,Consumer,319,30,Kisumu,128000.0,164373,20,19.62,0.2913636363636364,0,Emergency
25047,SME,659,34,Other,420000.0,2464482,21,10.82,0.1520909090909091,0,Expansion
25048,Consumer,451,18,Other,31000.0,184277,11,16.98,0.23136363636363635,0,Medical
25049,Consumer,385,59,Machakos,86000.0,139407,15,18.3,0.26136363636363635,1,Medical
25050,Consumer,621,45,Other,21000.0,18312,23,13.58,0.15409090909090908,0,Education
25051,SME,770,64,Nairobi,458000.0,4957829,29,8.6,0.12181818181818183,0,Inventory
25052,Consumer,350,22,Nakuru,64000.0,164669,6,19.0,0.2772727272727273,1,Personal
25053,Consumer,451,56,Nakuru,107000.0,113513,13,16.98,0.23136363636363635,0,Business
25054,SME,672,65,Other,144000.0,3297491,16,10.56,0.14854545454545454,0,Inventory
25055,Consumer,694,35,Nairobi,39000.0,101692,10,12.12,0.12090909090909091,0,Business
25056,Consumer,776,43,Nairobi,122000.0,110094,13,10.48,0.08363636363636362,0,Emergency
25057,Consumer,433,22,Kisumu,119000.0,106488,12,17.34,0.23954545454545453,0,Personal
25058,Consumer,691,48,Kisumu,13000.0,66048,11,12.18,0.12227272727272726,0,Education
25059,SME,623,40,Other,460000.0,2869338,13,11.54,0.1619090909090909,0,Inventory
25060,Consumer,658,62,Nairobi,107000.0,150328,21,12.84,0.13727272727272727,0,Emergency
25061,Consumer,681,49,Mombasa,36000.0,127863,21,12.38,0.1268181818181818,0,Emergency
25062,Consumer,478,46,Kisumu,107000.0,43140,23,16.44,0.2190909090909091,0,Education
25063,Consumer,460,24,Nakuru,41000.0,194971,19,16.8,0.22727272727272727,0,Personal
25064,Consumer,338,32,Nairobi,81000.0,126191,22,19.240000000000002,0.2827272727272727,1,Education
25065,SME,610,39,Mombasa,392000.0,126573,12,11.8,0.16545454545454547,0,Inventory
25066,Consumer,553,36,Nakuru,32000.0,43904,17,14.94,0.185,0,Emergency
25067,Consumer,764,48,Nairobi,140000.0,185194,14,10.72,0.08909090909090908,1,Personal
25068,Consumer,834,35,Other,36000.0,92049,15,9.32,0.05727272727272725,0,Medical
25069,SME,596,46,Other,172000.0,1112439,33,12.08,0.16927272727272727,0,Inventory
25070,Consumer,521,44,Nairobi,11000.0,74810,14,15.58,0.19954545454545453,0,Business
25071,Consumer,440,43,Other,71000.0,147282,24,17.2,0.23636363636363636,0,Business
25072,SME,305,69,Other,355000.0,2752052,44,17.9,0.24863636363636363,1,Expansion
25073,Consumer,706,45,Other,117000.0,9853,23,11.88,0.11545454545454545,0,Personal
25074,Consumer,397,63,Other,21000.0,131627,8,18.06,0.2559090909090909,0,Personal
25075,Consumer,686,65,Nairobi,110000.0,192595,15,12.28,0.12454545454545454,0,Medical
